time_ms,signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9
0,715.0,0.0,1837.0,1875.0,1809.0,0.0,0.0,0.0,13.9561767578125,44.689208984375
1,715.0,0.0,1840.0,1872.0,1808.0,0.0,0.0,0.0,17.21875,41.8575439453125
2,715.0,0.0,1840.0,1873.0,1810.0,0.0,0.0,0.0,15.819091796875,41.6568603515625
3,715.0,0.0,1837.0,1870.0,1806.0,0.0,0.0,0.0,16.4605712890625,42.16156005859375
4,715.0,0.0,1840.0,1873.0,1808.0,0.0,0.0,0.0,17.10302734375,42.6658935546875
5,715.0,0.0,1839.0,1872.0,1808.0,0.0,0.0,0.0,16.4609375,42.16131591796875
6,715.0,0.0,1839.0,1869.0,1804.0,0.0,0.0,0.0,19.3759765625,41.75482177734375
7,715.0,0.0,1833.0,1873.0,1809.0,0.0,0.0,0.0,11.156005859375,44.2879638671875
8,715.0,0.0,1837.0,1873.0,1806.0,0.0,0.0,0.0,16.1134033203125,44.58636474609375
9,715.0,0.0,1838.0,1873.0,1809.0,0.0,0.0,0.0,14.9453125,42.76898193359375
10,715.0,0.0,1837.0,1872.0,1811.0,0.0,0.0,0.0,13.019287109375,41.25537109375
11,715.0,0.0,1839.0,1873.0,1809.0,0.0,0.0,0.0,15.7032470703125,42.46514892578125
12,715.0,0.0,1839.0,1875.0,1815.0,0.0,0.0,0.0,11.6201171875,41.05438232421875
13,715.0,0.0,1839.0,1875.0,1815.0,0.0,0.0,0.0,11.6201171875,41.05438232421875
14,715.0,0.0,1833.0,1866.0,1804.0,0.0,0.0,0.0,15.17578125,41.15283203125
15,715.0,0.0,1839.0,1873.0,1811.0,0.0,0.0,0.0,14.4193115234375,41.45611572265625
16,715.0,0.0,1839.0,1871.0,1809.0,0.0,0.0,0.0,15.9346923828125,40.84857177734375
17,715.0,0.0,1839.0,1873.0,1810.0,0.0,0.0,0.0,15.061279296875,41.96063232421875
18,715.0,0.0,1841.0,1874.0,1809.0,0.0,0.0,0.0,17.103271484375,42.665771484375
19,715.0,0.0,1839.0,1875.0,1811.0,0.0,0.0,0.0,14.1878662109375,43.07257080078125
20,715.0,0.0,1838.0,1873.0,1808.0,0.0,0.0,0.0,15.5872802734375,43.27349853515625
21,715.0,0.0,1842.0,1870.0,1803.0,0.0,0.0,0.0,22.17578125,42.15618896484375
22,715.0,0.0,1841.0,1872.0,1810.0,0.0,0.0,0.0,16.6927490234375,40.544677734375
23,715.0,0.0,1837.0,1873.0,1808.0,0.0,0.0,0.0,14.8294677734375,43.5772705078125
24,715.0,0.0,1839.0,1875.0,1810.0,0.0,0.0,0.0,14.829833984375,43.57708740234375
25,715.0,0.0,1839.0,1876.0,1810.0,0.0,0.0,0.0,14.714111328125,44.38531494140625
26,715.0,0.0,1838.0,1873.0,1811.0,0.0,0.0,0.0,13.661376953125,41.75994873046875
27,715.0,0.0,1839.0,1876.0,1812.0,0.0,0.0,0.0,13.43017578125,43.376220703125
28,715.0,0.0,1842.0,1874.0,1809.0,0.0,0.0,0.0,17.861083984375,42.36199951171875
29,715.0,0.0,1838.0,1873.0,1810.0,0.0,0.0,0.0,14.3033447265625,42.26446533203125
30,715.0,0.0,1839.0,1873.0,1810.0,0.0,0.0,0.0,15.061279296875,41.96063232421875
31,715.0,0.0,1841.0,1873.0,1811.0,0.0,0.0,0.0,15.93505859375,40.8485107421875
32,715.0,0.0,1838.0,1872.0,1806.0,0.0,0.0,0.0,16.9869384765625,43.4742431640625
33,715.0,0.0,1840.0,1872.0,1808.0,0.0,0.0,0.0,17.21875,41.8575439453125
34,715.0,0.0,1839.0,1870.0,1807.0,0.0,0.0,0.0,17.3343505859375,41.0494384765625
35,715.0,0.0,1838.0,1873.0,1806.0,0.0,0.0,0.0,16.8712158203125,44.2825927734375
36,715.0,0.0,1839.0,1872.0,1811.0,0.0,0.0,0.0,14.5350341796875,40.64776611328125
37,715.0,0.0,1838.0,1874.0,1810.0,0.0,0.0,0.0,14.1876220703125,43.07269287109375
38,715.0,0.0,1840.0,1874.0,1810.0,0.0,0.0,0.0,15.703369140625,42.465087890625
39,715.0,0.0,1839.0,1872.0,1808.0,0.0,0.0,0.0,16.4609375,42.16131591796875
40,715.0,0.0,1839.0,1874.0,1808.0,0.0,0.0,0.0,16.2294921875,43.77789306640625
41,715.0,0.0,1837.0,1868.0,1804.0,0.0,0.0,0.0,17.9759521484375,41.5540771484375
42,715.0,0.0,1839.0,1872.0,1808.0,0.0,0.0,0.0,16.4609375,42.16131591796875
43,715.0,0.0,1840.0,1874.0,1812.0,0.0,0.0,0.0,14.41943359375,41.45599365234375
44,715.0,0.0,1838.0,1872.0,1808.0,0.0,0.0,0.0,15.7030029296875,42.46514892578125
45,715.0,0.0,1840.0,1875.0,1812.0,0.0,0.0,0.0,14.3037109375,42.26422119140625
46,715.0,0.0,1839.0,1875.0,1811.0,0.0,0.0,0.0,14.1878662109375,43.07257080078125
47,715.0,0.0,1838.0,1873.0,1809.0,0.0,0.0,0.0,14.9453125,42.76898193359375
48,715.0,0.0,1837.0,1872.0,1808.0,0.0,0.0,0.0,14.9451904296875,42.7689208984375
49,715.0,0.0,1838.0,1874.0,1811.0,0.0,0.0,0.0,13.545654296875,42.56817626953125
50,715.0,0.0,1839.0,1872.0,1809.0,0.0,0.0,0.0,15.8189697265625,41.65679931640625
51,715.0,0.0,1835.0,1868.0,1804.0,0.0,0.0,0.0,16.460205078125,42.16168212890625
52,715.0,0.0,1837.0,1872.0,1809.0,0.0,0.0,0.0,14.30322265625,42.264404296875
53,715.0,0.0,1843.0,1874.0,1812.0,0.0,0.0,0.0,16.693115234375,40.5445556640625
54,715.0,0.0,1840.0,1874.0,1810.0,0.0,0.0,0.0,15.703369140625,42.465087890625
55,715.0,0.0,1833.0,1866.0,1803.0,0.0,0.0,0.0,15.8177490234375,41.6573486328125
56,715.0,0.0,1839.0,1875.0,1812.0,0.0,0.0,0.0,13.5458984375,42.5679931640625
57,715.0,0.0,1840.0,1873.0,1808.0,0.0,0.0,0.0,17.10302734375,42.6658935546875
58,715.0,0.0,1835.0,1871.0,1807.0,0.0,0.0,0.0,14.1871337890625,43.0728759765625
59,715.0,0.0,1839.0,1869.0,1809.0,0.0,0.0,0.0,16.1661376953125,39.23211669921875
60,715.0,0.0,1837.0,1866.0,1803.0,0.0,0.0,0.0,18.8492431640625,40.442138671875
61,715.0,0.0,1838.0,1874.0,1810.0,0.0,0.0,0.0,14.1876220703125,43.07269287109375
62,715.0,0.0,1837.0,1872.0,1808.0,0.0,0.0,0.0,14.9451904296875,42.7689208984375
63,715.0,0.0,1842.0,1876.0,1811.0,0.0,0.0,0.0,16.3458251953125,42.96942138671875
64,715.0,0.0,1839.0,1873.0,1810.0,0.0,0.0,0.0,15.061279296875,41.96063232421875
65,715.0,0.0,1838.0,1871.0,1810.0,0.0,0.0,0.0,14.5347900390625,40.64788818359375
66,715.0,0.0,1838.0,1872.0,1810.0,0.0,0.0,0.0,14.4190673828125,41.45611572265625
67,715.0,0.0,1841.0,1876.0,1811.0,0.0,0.0,0.0,15.5880126953125,43.273193359375
68,715.0,0.0,1836.0,1872.0,1808.0,0.0,0.0,0.0,14.187255859375,43.07275390625
69,715.0,0.0,1839.0,1874.0,1812.0,0.0,0.0,0.0,13.66162109375,41.759765625
70,715.0,0.0,1841.0,1875.0,1813.0,0.0,0.0,0.0,14.419921875,41.45587158203125
71,715.0,0.0,1838.0,1872.0,1808.0,0.0,0.0,0.0,15.7030029296875,42.46514892578125
72,715.0,0.0,1839.0,1871.0,1809.0,0.0,0.0,0.0,15.9346923828125,40.84857177734375
73,715.0,0.0,1839.0,1871.0,1805.0,0.0,0.0,0.0,18.5025634765625,42.86669921875
