time_ms,signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9
756,66.46154022216797,0.0,2681.0,1074.0,2937.0,0.3318958580493927,0.2507055401802063,0.3173986077308655,39.63667297363281,0.0
760,66.37362670898438,-175.82701110839844,2695.0,1073.0,2938.0,0.33201298117637634,0.2507312595844269,0.31725573539733887,39.811195373535156,0.0
764,66.37362670898438,0.0,1865.0,1072.0,3161.0,0.33215317130088806,0.2507627308368683,0.31708410382270813,40.02062225341797,0.0
768,66.28571319580078,-175.82701110839844,1443.0,1138.0,3254.0,0.33229291439056396,0.2507948577404022,0.3169122338294983,40.23004913330078,0.0
772,66.28571319580078,0.0,2533.0,1071.0,3045.0,0.33243221044540405,0.2508276700973511,0.31674012541770935,40.439476013183594,0.0
776,66.19779968261719,-175.82701110839844,2713.0,1053.0,2930.0,0.3325710892677307,0.25086110830307007,0.3165678083896637,40.648902893066406,0.0
780,66.19779968261719,0.0,1521.0,1133.0,3252.0,0.33270955085754395,0.2508952021598816,0.31639525294303894,40.85832977294922,0.0
784,66.10989379882812,-175.81175231933594,2543.0,1062.0,3037.0,0.33284756541252136,0.25092995166778564,0.31622248888015747,41.06775665283203,0.0
788,66.10989379882812,0.0,2751.0,1042.0,2926.0,0.33298513293266296,0.2509653568267822,0.3160495162010193,41.277183532714844,0.0
792,66.10989379882812,0.0,1907.0,1039.0,3152.0,0.33312225341796875,0.2510014474391937,0.315876305103302,41.486610412597656,0.0
796,66.10989379882812,0.0,1531.0,1117.0,3251.0,0.3332589268684387,0.25103816390037537,0.3157029151916504,41.69603729248047,0.0
800,66.02198028564453,-175.82701110839844,2551.0,1048.0,3035.0,0.33339518308639526,0.25107553601264954,0.3155292868614197,41.90546417236328,0.0
804,66.02198028564453,0.0,2775.0,1028.0,2926.0,0.3335309624671936,0.25111356377601624,0.31535544991493225,42.114891052246094,0.0
808,65.93406677246094,-175.82701110839844,1623.0,1107.0,3248.0,0.3336663246154785,0.25115224719047546,0.3151814341545105,42.324317932128906,0.0
812,65.93406677246094,0.0,2545.0,1041.0,3036.0,0.3338012099266052,0.2511915862560272,0.31500720977783203,42.53374481201172,0.0
816,65.84615325927734,-175.82701110839844,2815.0,1016.0,2927.0,0.3339356482028961,0.2512315809726715,0.31483277678489685,42.74317169189453,0.0
820,65.84615325927734,0.0,1937.0,1013.0,3146.0,0.3340696394443512,0.25127220153808594,0.31465813517570496,42.952598571777344,0.0
824,65.84615325927734,0.0,1635.0,1089.0,3240.0,0.33420318365097046,0.2513135075569153,0.31448331475257874,43.162025451660156,0.0
828,65.75823974609375,-175.82701110839844,2589.0,1021.0,3026.0,0.3343362808227539,0.25135543942451477,0.3143082857131958,43.37145233154297,0.0
832,65.75823974609375,0.0,2885.0,1000.0,2920.0,0.33446890115737915,0.2513980269432068,0.31413307785987854,43.58087921142578,0.0
836,65.75823974609375,0.0,1689.0,1081.0,3239.0,0.3346010446548462,0.25144127011299133,0.31395766139030457,43.790306091308594,0.0
840,65.67032623291016,-175.82701110839844,2604.0,1011.0,3023.0,0.3347327411174774,0.2514851689338684,0.31378209590911865,43.999732971191406,0.0
844,65.67032623291016,0.0,2947.0,990.0,2914.0,0.3348639905452728,0.2515296936035156,0.313606321811676,44.20915985107422,0.0
848,65.5824203491211,-175.81175231933594,1926.0,990.0,3137.0,0.33499476313591003,0.25157487392425537,0.3134303689002991,44.41858673095703,0.0
852,65.5824203491211,0.0,1675.0,1068.0,3234.0,0.33512505888938904,0.25162070989608765,0.3132542371749878,44.628013610839844,0.0
856,65.4945068359375,-175.82701110839844,2661.0,996.0,3018.0,0.33525487780570984,0.25166720151901245,0.3130779266357422,44.837440490722656,0.0
860,65.4945068359375,0.0,1929.0,965.0,3129.0,0.3353842496871948,0.2517143189907074,0.31290143728256226,45.04686737060547,0.0
864,65.4945068359375,0.0,1667.0,1058.0,3234.0,0.3355131447315216,0.2517620921134949,0.3127247989177704,45.25629425048828,0.0
868,65.4065933227539,-175.82701110839844,2735.0,983.0,3011.0,0.3356415629386902,0.2518104910850525,0.3125479519367218,45.465721130371094,0.0
872,65.4065933227539,0.0,3087.0,967.0,2905.0,0.3357694745063782,0.25185954570770264,0.3123709559440613,45.675148010253906,0.0
876,65.4065933227539,0.0,1945.0,980.0,3136.0,0.33589693903923035,0.2519092559814453,0.3121938109397888,45.88457489013672,0.0
880,65.31867980957031,-175.82701110839844,1617.0,1038.0,3224.0,0.3360239267349243,0.25195959210395813,0.31201648712158203,46.09400177001953,0.0
884,65.31867980957031,0.0,2759.0,969.0,3010.0,0.3361504077911377,0.2520105838775635,0.3118390142917633,46.303428649902344,0.0
888,65.31867980957031,0.0,1945.0,956.0,3122.0,0.33627644181251526,0.25206220149993896,0.31166136264801025,46.512855529785156,0.0
892,65.23076629638672,-175.82701110839844,1553.0,1036.0,3222.0,0.33640196919441223,0.252114474773407,0.31148356199264526,46.72228240966797,0.0
896,65.23076629638672,0.0,2803.0,959.0,3004.0,0.336527019739151,0.25216737389564514,0.31130561232566833,46.93170928955078,0.0
900,65.14286041259766,-175.81175231933594,3221.0,939.0,2896.0,0.3366515636444092,0.25222092866897583,0.31112751364707947,47.141136169433594,0.0
904,65.14286041259766,0.0,1908.0,938.0,3116.0,0.33677563071250916,0.25227510929107666,0.31094926595687866,47.350563049316406,0.0
908,65.05494689941406,-175.82701110839844,1502.0,1017.0,3214.0,0.3368992209434509,0.25232991576194763,0.3107708692550659,47.55998992919922,0.0
912,65.05494689941406,0.0,2849.0,948.0,3000.0,0.3370223045349121,0.25238537788391113,0.31059232354164124,47.76941680908203,0.0
916,65.05494689941406,0.0,1951.0,930.0,3108.0,0.3371448814868927,0.2524414658546448,0.3104136288166046,47.978843688964844,0.0
920,65.05494689941406,0.0,1471.0,1010.0,3208.0,0.3372669816017151,0.25249820947647095,0.31023481488227844,48.188270568847656,0.0
924,64.96703338623047,-175.82701110839844,2917.0,937.0,2995.0,0.3373885750770569,0.2525555491447449,0.31005585193634033,48.39769744873047,0.0
928,64.96703338623047,0.0,3231.0,914.0,2886.0,0.3375096619129181,0.25261354446411133,0.30987676978111267,48.60712432861328,0.0
932,64.87911987304688,-175.82701110839844,1998.0,916.0,3104.0,0.3376302719116211,0.2526721954345703,0.30969753861427307,48.816551208496094,0.0
936,64.87911987304688,0.0,1447.0,1004.0,3205.0,0.3377503454685211,0.25273144245147705,0.3095181882381439,49.025978088378906,0.0
940,64.87911987304688,0.0,2943.0,925.0,2988.0,0.33786994218826294,0.2527913451194763,0.3093387186527252,49.23540496826172,0.0
944,64.79120635986328,-175.82701110839844,2008.0,904.0,3098.0,0.3379890024662018,0.2528518736362457,0.3091591000556946,49.44483184814453,0.0
948,64.79120635986328,0.0,1446.0,988.0,3200.0,0.3381075859069824,0.2529130280017853,0.3089793920516968,49.654258728027344,0.0
952,64.79120635986328,0.0,3011.0,916.0,2985.0,0.33822566270828247,0.25297480821609497,0.30879953503608704,49.863685607910156,0.0
956,64.79120635986328,0.0,3200.0,908.0,2880.0,0.33834320306777954,0.2530372142791748,0.30861955881118774,50.07311248779297,0.0
960,64.70330047607422,-175.81175231933594,2045.0,887.0,3085.0,0.338460236787796,0.25310027599334717,0.3084394931793213,50.28253936767578,0.0
