time_ms,signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9
14251,112.35164642333984,-175.82701110839844,3279.0,646.0,2575.0,0.3489961624145508,0.2668687105178833,0.2841351628303528,2238.49951171875,0.0
14255,112.17582702636719,-351.6387634277344,2794.0,648.0,2780.0,0.3490850031375885,0.2672114968299866,0.2837035357952118,2239.02197265625,0.0
14259,112.0879135131836,-175.82701110839844,1764.0,730.0,2872.0,0.3491862714290619,0.2676265835762024,0.2831871807575226,2239.64892578125,0.0
14263,112.0879135131836,0.0,2754.0,660.0,2650.0,0.3492816090583801,0.2680453956127167,0.28267303109169006,2240.27587890625,0.0
14267,112.0,-175.82701110839844,3320.0,630.0,2528.0,0.349371075630188,0.2684681713581085,0.28216075897216797,2240.90283203125,0.0
14271,111.9120864868164,-175.82701110839844,2957.0,642.0,2730.0,0.3494546115398407,0.26889458298683167,0.2816508114337921,2241.52978515625,0.0
14275,111.82417297363281,-175.82701110839844,1821.0,721.0,2826.0,0.34953224658966064,0.2693248987197876,0.2811428904533386,2242.15673828125,0.0
14279,111.73626708984375,-175.81175231933594,2780.0,648.0,2608.0,0.34960395097732544,0.2697587013244629,0.28063738346099854,2242.78369140625,0.0
14283,111.64835357666016,-175.82701110839844,3006.0,640.0,2699.0,0.3496697247028351,0.2701962888240814,0.28013405203819275,2243.41064453125,0.0
14287,111.56044006347656,-175.82701110839844,1856.0,717.0,2789.0,0.3497295081615448,0.27063727378845215,0.2796332538127899,2244.03759765625,0.0
14291,111.47252655029297,-175.82701110839844,2776.0,643.0,2574.0,0.34978336095809937,0.27108195424079895,0.27913472056388855,2244.66455078125,0.0
14295,111.38461303710938,-175.82701110839844,3370.0,615.0,2448.0,0.3498312532901764,0.2715299129486084,0.2786388397216797,2245.29150390625,0.0
14299,111.29669952392578,-175.82701110839844,3062.0,634.0,2652.0,0.3498731851577759,0.27198147773742676,0.27814537286758423,2245.91845703125,0.0
14303,111.20879364013672,-175.81175231933594,1925.0,720.0,2743.0,0.34990912675857544,0.2724362015724182,0.2776546776294708,2246.54541015625,0.0
14307,111.12088012695312,-175.82701110839844,2802.0,636.0,2523.0,0.34993913769721985,0.27289441227912903,0.2771665155887604,2247.17236328125,0.0
14311,111.03296661376953,-175.82701110839844,3102.0,630.0,2618.0,0.34996312856674194,0.2733556926250458,0.27668121457099915,2247.79931640625,0.0
14315,110.94505310058594,-175.82701110839844,2034.0,708.0,2695.0,0.3499811291694641,0.273820161819458,0.27619874477386475,2248.42626953125,0.0
14319,110.85713958740234,-175.82701110839844,2820.0,642.0,2485.0,0.34999316930770874,0.2742879390716553,0.27571892738342285,2249.05322265625,0.0
14323,110.76923370361328,-175.81175231933594,3420.0,608.0,2352.0,0.34999921917915344,0.27475860714912415,0.2752422094345093,2249.68017578125,0.0
14327,110.68132019042969,-175.82701110839844,3180.0,628.0,2562.0,0.3499992787837982,0.2752324938774109,0.27476826310157776,2250.30712890625,0.0
14331,110.5934066772461,-175.82701110839844,2013.0,708.0,2648.0,0.34999334812164307,0.2757091522216797,0.2742975354194641,2250.93408203125,0.0
14335,110.5054931640625,-175.82701110839844,2858.0,636.0,2438.0,0.349981427192688,0.2761889100074768,0.27382969856262207,2251.56103515625,0.0
14339,110.5054931640625,0.0,3218.0,625.0,2529.0,0.34996354579925537,0.2766713500022888,0.2733651399612427,2252.18798828125,0.0
14343,110.32967376708984,-351.6387634277344,2038.0,704.0,2616.0,0.3499396741390228,0.2771567404270172,0.2729036509990692,2252.81494140625,0.0
