time_ms,signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9
15971,0.0,0.0,895.0,1003.0,1013.0,0.5436294078826904,0.5436294078826904,0.5436294078826904,8.362258911132812,0.0
15974,0.0,0.0,900.0,1018.0,991.0,0.5436357259750366,0.5436357259750366,0.5436357259750366,8.363480567932129,0.0
15977,0.0,0.0,899.0,1032.0,998.0,0.5436438918113708,0.5436438918113708,0.5436438918113708,8.36505126953125,0.0
15980,0.0,0.0,902.0,1011.0,1006.0,0.5436519980430603,0.5436519980430603,0.5436519980430603,8.366621971130371,0.0
15983,0.0,0.0,918.0,1032.0,1021.0,0.5436601638793945,0.5436601638793945,0.5436601638793945,8.368192672729492,0.0
15986,0.0,0.0,908.0,1004.0,1007.0,0.543668270111084,0.543668270111084,0.543668270111084,8.369763374328613,0.0
15989,0.0,0.0,894.0,999.0,1018.0,0.5436764359474182,0.5436764359474182,0.5436764359474182,8.371334075927734,0.0
15992,0.0,0.0,908.0,1026.0,1050.0,0.5436845421791077,0.5436845421791077,0.5436845421791077,8.372904777526855,0.0
15995,0.0,0.0,904.0,1012.0,1049.0,0.5436927080154419,0.5436927080154419,0.5436927080154419,8.374475479125977,0.0
15998,0.0,0.0,891.0,997.0,1029.0,0.5437008142471313,0.5437008142471313,0.5437008142471313,8.376046180725098,0.0
16001,0.0,0.0,898.0,1014.0,1002.0,0.5437089800834656,0.5437089800834656,0.5437089800834656,8.377616882324219,0.0
16004,0.0,0.0,917.0,1037.0,1009.0,0.543717086315155,0.543717086315155,0.543717086315155,8.37918758392334,0.0
16007,0.0,0.0,887.0,1022.0,985.0,0.5437252521514893,0.5437252521514893,0.5437252521514893,8.380758285522461,0.0
16010,0.0,0.0,906.0,1021.0,1043.0,0.5437333583831787,0.5437333583831787,0.5437333583831787,8.382328987121582,0.0
16013,0.0,0.0,892.0,1037.0,995.0,0.5437415242195129,0.5437415242195129,0.5437415242195129,8.383899688720703,0.0
16016,0.0,0.0,898.0,990.0,1042.0,0.5437496304512024,0.5437496304512024,0.5437496304512024,8.385470390319824,0.0
16019,0.0,0.0,898.0,1007.0,1021.0,0.5437577962875366,0.5437577962875366,0.5437577962875366,8.387041091918945,0.0
16022,0.0,0.0,910.0,1015.0,1029.0,0.5437659025192261,0.5437659025192261,0.5437659025192261,8.388611793518066,0.0
16025,0.0,0.0,898.0,1006.0,1030.0,0.5437740683555603,0.5437740683555603,0.5437740683555603,8.390182495117188,0.0
16028,0.0,0.0,906.0,1006.0,1022.0,0.5437821745872498,0.5437821745872498,0.5437821745872498,8.391753196716309,0.0
16031,0.0,0.0,898.0,991.0,1000.0,0.543790340423584,0.543790340423584,0.543790340423584,8.39332389831543,0.0
16034,0.0,0.0,895.0,1000.0,1028.0,0.5437975525856018,0.5437984466552734,0.5437984466552734,8.39489459991455,0.0
16037,0.0,0.0,900.0,985.0,1028.0,0.543805718421936,0.543805718421936,0.5438066124916077,8.396465301513672,0.0
16040,0.0,0.0,896.0,996.0,1027.0,0.5438138246536255,0.5438138246536255,0.5438138246536255,8.398036003112793,0.0
16043,0.0,0.0,894.0,1000.0,1039.0,0.5438219904899597,0.5438219904899597,0.5438219904899597,8.399606704711914,0.0
16046,0.0,0.0,900.0,999.0,1031.0,0.5438300967216492,0.5438300967216492,0.5438300967216492,8.401002883911133,0.0
16049,0.0,0.0,911.0,986.0,1016.0,0.5438382625579834,0.5438382625579834,0.5438382625579834,8.402573585510254,0.0
16052,0.0,0.0,893.0,1045.0,1032.0,0.5438463687896729,0.5438463687896729,0.5438463687896729,8.404144287109375,0.0
16055,0.0,0.0,890.0,1011.0,1006.0,0.5438545346260071,0.5438545346260071,0.5438545346260071,8.405714988708496,0.0
16058,0.0,0.0,911.0,1021.0,1033.0,0.5438626408576965,0.5438626408576965,0.5438626408576965,8.407285690307617,0.0
16061,0.0,0.0,903.0,1004.0,1037.0,0.5438708066940308,0.5438708066940308,0.5438708066940308,8.408856391906738,0.0
16064,0.0,0.0,886.0,1034.0,997.0,0.5438789129257202,0.5438789129257202,0.5438789129257202,8.41042709350586,0.0
16067,0.0,0.0,900.0,1014.0,1031.0,0.5438870787620544,0.5438870787620544,0.5438870787620544,8.41199779510498,0.0
16070,0.0,0.0,886.0,1001.0,1036.0,0.5438951849937439,0.5438951849937439,0.5438951849937439,8.413568496704102,0.0
16073,0.0,0.0,906.0,1004.0,1029.0,0.5439033508300781,0.5439033508300781,0.5439033508300781,8.415139198303223,0.0
16076,0.0,0.0,908.0,1015.0,995.0,0.5439114570617676,0.5439114570617676,0.5439114570617676,8.416709899902344,0.0
16079,0.0,0.0,914.0,1018.0,1018.0,0.5439196228981018,0.5439196228981018,0.5439196228981018,8.418280601501465,0.0
16082,0.0,0.0,916.0,1013.0,1045.0,0.5439277291297913,0.5439277291297913,0.5439277291297913,8.419851303100586,0.0
16085,0.0,0.0,895.0,1032.0,1038.0,0.5439358949661255,0.5439358949661255,0.5439358949661255,8.421422004699707,0.0
16088,0.0,0.0,906.0,1003.0,990.0,0.5439440011978149,0.5439440011978149,0.5439440011978149,8.422992706298828,0.0
16091,0.0,0.0,896.0,1026.0,1040.0,0.5439530611038208,0.5439530611038208,0.5439530611038208,8.424737930297852,0.0
16094,0.0,0.0,911.0,1019.0,1022.0,0.5439602732658386,0.5439602732658386,0.5439602732658386,8.42613410949707,0.0
16097,0.0,0.0,896.0,1028.0,1028.0,0.5439684391021729,0.5439684391021729,0.5439684391021729,8.427704811096191,0.0
16100,0.0,0.0,904.0,1010.0,1021.0,0.5439765453338623,0.5439765453338623,0.5439765453338623,8.429275512695312,0.0
16103,0.0,0.0,892.0,1015.0,1028.0,0.5439847111701965,0.5439847111701965,0.5439847111701965,8.430846214294434,0.0
16106,0.0,0.0,911.0,1046.0,1013.0,0.543992817401886,0.543992817401886,0.543992817401886,8.432416915893555,0.0
16109,0.0,0.0,907.0,1039.0,1042.0,0.5440009236335754,0.5440009236335754,0.5440009236335754,8.433987617492676,0.0
16112,0.0,0.0,888.0,1028.0,1000.0,0.5440099835395813,0.5440099835395813,0.5440099835395813,8.4357328414917,0.0
16115,0.0,0.0,906.0,1011.0,1047.0,0.5440171957015991,0.5440171957015991,0.5440171957015991,8.437129020690918,0.0
16118,0.0,0.0,900.0,1009.0,988.0,0.5440253615379333,0.5440253615379333,0.5440253615379333,8.438699722290039,0.0
16121,0.0,0.0,905.0,1039.0,1016.0,0.5440334677696228,0.5440334677696228,0.5440334677696228,8.44027042388916,0.0
16124,0.0,0.0,909.0,996.0,997.0,0.544041633605957,0.544041633605957,0.544041633605957,8.441841125488281,0.0
16127,0.0,0.0,894.0,1000.0,1031.0,0.5440497398376465,0.5440497398376465,0.5440497398376465,8.443411827087402,0.0
16130,0.0,0.0,903.0,1026.0,1005.0,0.5440579056739807,0.5440579056739807,0.5440579056739807,8.444982528686523,0.0
16133,0.0,0.0,898.0,1040.0,1003.0,0.5440669059753418,0.5440669059753418,0.5440669059753418,8.446727752685547,0.0
16136,0.0,0.0,896.0,986.0,1021.0,0.5440741777420044,0.5440741777420044,0.5440741777420044,8.448123931884766,0.0
16139,0.0,0.0,907.0,1040.0,1028.0,0.5440822839736938,0.5440822839736938,0.5440822839736938,8.449694633483887,0.0
16142,0.0,0.0,910.0,1022.0,1004.0,0.5440904498100281,0.5440904498100281,0.5440904498100281,8.451265335083008,0.0
16145,0.0,0.0,908.0,1003.0,1005.0,0.5440985560417175,0.5440985560417175,0.5440985560417175,8.452836036682129,0.0
16148,0.0,0.0,913.0,1026.0,1003.0,0.5441067218780518,0.5441067218780518,0.5441067218780518,8.45440673828125,0.0
16151,0.0,0.0,892.0,1016.0,985.0,0.5441148281097412,0.5441148281097412,0.5441148281097412,8.455977439880371,0.0
16154,0.0,0.0,914.0,1004.0,1058.0,0.5441229939460754,0.5441229939460754,0.5441229939460754,8.457722663879395,0.0
16157,0.0,0.0,912.0,998.0,1002.0,0.5441311001777649,0.5441311001777649,0.5441311001777649,8.459118843078613,0.0
16160,0.0,0.0,891.0,1026.0,1037.0,0.5441392660140991,0.5441392660140991,0.5441392660140991,8.460689544677734,0.0
16163,0.0,0.0,895.0,1014.0,985.0,0.5441473722457886,0.5441473722457886,0.5441473722457886,8.462260246276855,0.0
16166,0.0,0.0,895.0,999.0,1015.0,0.5441555380821228,0.5441555380821228,0.5441555380821228,8.463830947875977,0.0
16169,0.0,0.0,916.0,1022.0,991.0,0.5441636443138123,0.5441636443138123,0.5441636443138123,8.465401649475098,0.0
16172,0.0,0.0,891.0,1017.0,1043.0,0.5441718101501465,0.5441718101501465,0.5441718101501465,8.466972351074219,0.0
16175,0.0,0.0,909.0,1043.0,1037.0,0.5441799163818359,0.5441799163818359,0.5441799163818359,8.46854305267334,0.0
16178,0.0,0.0,906.0,1029.0,1048.0,0.5441880226135254,0.5441880226135254,0.5441880226135254,8.470113754272461,0.0
16181,0.0,0.0,911.0,992.0,1029.0,0.5441961884498596,0.5441961884498596,0.5441961884498596,8.471684455871582,0.0
16184,0.0,0.0,892.0,1005.0,1050.0,0.5442042946815491,0.5442042946815491,0.5442042946815491,8.473255157470703,0.0
16187,0.0,0.0,906.0,1034.0,1045.0,0.5442124605178833,0.5442124605178833,0.5442124605178833,8.474825859069824,0.0
16190,0.0,0.0,908.0,1019.0,1045.0,0.5442205667495728,0.5442205667495728,0.5442205667495728,8.476396560668945,0.0
16193,0.0,0.0,911.0,1028.0,1047.0,0.544228732585907,0.544228732585907,0.544228732585907,8.477967262268066,0.0
16196,0.0,0.0,895.0,1020.0,1028.0,0.5442368388175964,0.5442368388175964,0.5442368388175964,8.479537963867188,0.0
16199,0.0,0.0,891.0,1010.0,1036.0,0.5442450046539307,0.5442450046539307,0.5442450046539307,8.481108665466309,0.0
16202,0.0,0.0,902.0,1006.0,1020.0,0.5442531108856201,0.5442531108856201,0.5442531108856201,8.48267936706543,0.0
16205,0.0,0.0,910.0,1018.0,1042.0,0.5442612767219543,0.5442612767219543,0.5442612767219543,8.48425006866455,0.0
16208,0.0,0.0,897.0,1031.0,1054.0,0.5442693829536438,0.5442693829536438,0.5442693829536438,8.485820770263672,0.0
16211,0.0,0.0,895.0,1029.0,1020.0,0.544277548789978,0.544277548789978,0.544277548789978,8.487391471862793,0.0
16214,0.0,0.0,917.0,1044.0,1040.0,0.5442856550216675,0.5442856550216675,0.5442856550216675,8.488962173461914,0.0
16217,0.0,0.0,902.0,1034.0,1004.0,0.5442938208580017,0.5442938208580017,0.5442938208580017,8.490532875061035,0.0
16220,0.0,0.0,906.0,1021.0,1048.0,0.5443019270896912,0.5443019270896912,0.5443019270896912,8.492103576660156,0.0
16223,0.0,0.0,899.0,1018.0,1036.0,0.5443100929260254,0.5443100929260254,0.5443100929260254,8.493674278259277,0.0
