time_ms,signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9
10666,3727.912109375,0.0,2277.0,1833.0,1811.0,0.4901311993598938,0.4901311993598938,0.4901311993598938,279.29119873046875,0.0
10670,3727.912109375,0.0,2289.0,1834.0,1816.0,0.490133672952652,0.490133672952652,0.490133672952652,279.37847900390625,0.0
10674,3727.912109375,0.0,2431.0,1862.0,2004.0,0.49013665318489075,0.49013665318489075,0.49013665318489075,279.48321533203125,0.0
10678,3727.912109375,0.0,2359.0,1942.0,2092.0,0.4901396930217743,0.4901396930217743,0.4901396930217743,279.58795166015625,0.0
10682,3727.912109375,0.0,2080.0,1855.0,1887.0,0.4901427626609802,0.4901427626609802,0.4901427626609802,279.69268798828125,0.0
10686,3727.912109375,0.0,2277.0,1833.0,1815.0,0.49014583230018616,0.49014583230018616,0.49014583230018616,279.79742431640625,0.0
10690,3727.912109375,0.0,2379.0,1939.0,2090.0,0.49014896154403687,0.49014896154403687,0.49014896154403687,279.90216064453125,0.0
10694,3727.912109375,0.0,2079.0,1853.0,1885.0,0.49015212059020996,0.49015212059020996,0.49015212059020996,280.00689697265625,0.0
10698,3727.912109375,0.0,2287.0,1824.0,1812.0,0.49015533924102783,0.49015533924102783,0.49015533924102783,280.11163330078125,0.0
10702,3727.912109375,0.0,2425.0,1864.0,2009.0,0.4901585578918457,0.4901585578918457,0.4901585578918457,280.21636962890625,0.0
10706,3727.912109375,0.0,2372.0,1941.0,2091.0,0.49016180634498596,0.49016180634498596,0.49016180634498596,280.32110595703125,0.0
10710,3727.912109375,0.0,2076.0,1843.0,1885.0,0.490165114402771,0.490165114402771,0.490165114402771,280.42584228515625,0.0
10714,3727.912109375,0.0,2282.0,1831.0,1816.0,0.49016842246055603,0.49016842246055603,0.49016842246055603,280.53057861328125,0.0
10718,3727.912109375,0.0,2370.0,1937.0,2092.0,0.49017179012298584,0.49017179012298584,0.49017179012298584,280.63531494140625,0.0
10722,3727.912109375,0.0,2077.0,1850.0,1888.0,0.49017515778541565,0.49017515778541565,0.49017515778541565,280.74005126953125,0.0
10726,3727.912109375,0.0,2286.0,1820.0,1810.0,0.49017858505249023,0.49017858505249023,0.49017858505249023,280.84478759765625,0.0
10730,3727.912109375,0.0,2435.0,1855.0,2010.0,0.4901820421218872,0.4901820421218872,0.4901820421218872,280.94952392578125,0.0
10734,3727.912109375,0.0,2372.0,1953.0,2102.0,0.49018552899360657,0.49018552899360657,0.49018552899360657,281.05426025390625,0.0
10738,3727.912109375,0.0,2082.0,1843.0,1890.0,0.4901890754699707,0.4901890754699707,0.4901890754699707,281.15899658203125,0.0
10742,3727.912109375,0.0,2435.0,1860.0,2014.0,0.49019262194633484,0.49019262194633484,0.49019262194633484,281.26373291015625,0.0
10746,3727.912109375,0.0,2374.0,1932.0,2092.0,0.49019619822502136,0.49019619822502136,0.49019619822502136,281.36846923828125,0.0
10750,3727.912109375,0.0,2079.0,1845.0,1897.0,0.49019983410835266,0.49019983410835266,0.49019983410835266,281.47320556640625,0.0
10754,3727.912109375,0.0,2282.0,1824.0,1817.0,0.49020346999168396,0.49020346999168396,0.49020346999168396,281.57794189453125,0.0
10758,3727.912109375,0.0,2437.0,1858.0,2019.0,0.49020716547966003,0.49020716547966003,0.49020716547966003,281.68267822265625,0.0
