time_ms,signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,signal_10,signal_11,signal_12,signal_13,signal_14
17656,358.945068359375,0.0,2438.0,1946.0,1940.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17660,358.945068359375,0.0,2433.0,1943.0,1936.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17664,358.945068359375,0.0,2438.0,2060.0,2078.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17668,358.945068359375,0.0,1997.0,1919.0,1869.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17672,358.945068359375,0.0,2430.0,1948.0,1939.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17676,358.945068359375,0.0,2439.0,2055.0,2080.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17680,358.945068359375,0.0,2002.0,1917.0,1865.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17684,358.945068359375,0.0,2212.0,1860.0,1726.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17688,358.945068359375,0.0,2435.0,1950.0,1941.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17692,358.945068359375,0.0,2443.0,2058.0,2078.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17696,358.945068359375,0.0,1998.0,1918.0,1868.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17700,358.945068359375,0.0,2441.0,1951.0,1941.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17704,358.945068359375,0.0,2433.0,2049.0,2077.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17708,358.945068359375,0.0,1999.0,1918.0,1869.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17712,358.945068359375,0.0,2207.0,1860.0,1725.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17716,358.945068359375,0.0,2431.0,1960.0,1940.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17720,358.945068359375,0.0,2436.0,2061.0,2080.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17724,358.945068359375,0.0,2000.0,1918.0,1867.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17728,358.945068359375,0.0,2435.0,1949.0,1941.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17732,358.945068359375,0.0,2444.0,2048.0,2071.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17736,358.945068359375,0.0,1997.0,1920.0,1872.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17740,358.945068359375,0.0,2210.0,1861.0,1726.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17744,358.945068359375,0.0,2444.0,1956.0,1947.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17748,358.945068359375,0.0,2436.0,2062.0,2081.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17752,358.945068359375,0.0,2219.0,1863.0,1727.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17756,358.945068359375,0.0,2439.0,1949.0,1939.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17760,358.945068359375,0.0,2435.0,2056.0,2078.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
17764,358.945068359375,0.0,1996.0,1902.0,1857.0,0.5,0.5,0.5,,-0.0,2.404801368713379,0.0,0.0,0.0,0.0
