time_ms,signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9
536,276.4835205078125,0.0,1223.0,1736.0,3333.0,0.3121459484100342,0.2519227862358093,0.33593127131462097,14.05888557434082,0.0
540,276.4835205078125,0.0,1788.0,1655.0,3101.0,0.3122197985649109,0.25190192461013794,0.33587828278541565,14.146156311035156,0.0
544,276.3955993652344,-175.84226989746094,1618.0,1624.0,2984.0,0.3123084008693695,0.2518770396709442,0.33581456542015076,14.25088119506836,0.0
548,276.3955993652344,0.0,1749.0,1660.0,3248.0,0.31239697337150574,0.2518523037433624,0.3357507288455963,14.355606079101562,0.0
552,276.3955993652344,0.0,1212.0,1725.0,3329.0,0.3124854862689972,0.25182774662971497,0.3356867730617523,14.460330963134766,0.0
556,276.3955993652344,0.0,1825.0,1632.0,3094.0,0.31257396936416626,0.25180333852767944,0.3356226980686188,14.565055847167969,0.0
560,276.3955993652344,0.0,1618.0,1614.0,2988.0,0.31266239285469055,0.25177907943725586,0.3355585038661957,14.669780731201172,0.0
564,276.3955993652344,0.0,1220.0,1712.0,3336.0,0.31275078654289246,0.2517549991607666,0.3354942202568054,14.774505615234375,0.0
568,276.3955993652344,0.0,1836.0,1642.0,3104.0,0.3128391206264496,0.25173109769821167,0.3354297876358032,14.879230499267578,0.0
572,276.30767822265625,-175.84226989746094,1703.0,1610.0,2990.0,0.3129274249076843,0.2517073452472687,0.3353652358055115,14.983955383300781,0.0
576,276.30767822265625,0.0,1685.0,1642.0,3252.0,0.3130156993865967,0.2516837418079376,0.3353005647659302,15.088680267333984,0.0
580,276.30767822265625,0.0,1217.0,1702.0,3335.0,0.31310391426086426,0.2516602873802185,0.3352358043193817,15.193405151367188,0.0
584,276.30767822265625,0.0,1857.0,1630.0,3111.0,0.31319206953048706,0.2516370415687561,0.3351708948612213,15.29813003540039,0.0
588,276.21978759765625,-175.78123474121094,1639.0,1632.0,3248.0,0.3132801949977875,0.25161391496658325,0.33510586619377136,15.402854919433594,0.0
592,276.30767822265625,175.78123474121094,1230.0,1699.0,3344.0,0.3133682906627655,0.2515909671783447,0.33504074811935425,15.507579803466797,0.0
