time_ms,signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9
7421,274.28570556640625,0.0,1583.0,1338.0,3238.0,0.3239845037460327,0.2500135600566864,0.326001912355423,388.6651611328125,0.0
7425,274.28570556640625,0.0,1583.0,1331.0,3239.0,0.324118047952652,0.25001025199890137,0.32587170600891113,388.8397216796875,0.0
7429,274.19781494140625,-175.78123474121094,1309.0,1382.0,3312.0,0.3242780268192291,0.25000688433647156,0.3257150948047638,389.0491943359375,0.0
7433,274.19781494140625,0.0,2447.0,1307.0,3086.0,0.3244376480579376,0.2500041723251343,0.3255581259727478,389.2586669921875,0.0
7437,274.1098937988281,-175.84226989746094,2362.0,1282.0,2988.0,0.32459697127342224,0.2500021457672119,0.3254008889198303,389.4681396484375,0.0
7441,274.1098937988281,0.0,1323.0,1375.0,3303.0,0.3247559666633606,0.25000080466270447,0.3252432346343994,389.6776123046875,0.0
7445,274.02197265625,-175.84226989746094,2425.0,1291.0,3085.0,0.3249146044254303,0.25000008940696716,0.325085312128067,389.8870849609375,0.0
7449,274.02197265625,0.0,2390.0,1266.0,2984.0,0.3250729441642761,0.2500000596046448,0.3249270021915436,390.0965576171875,0.0
7453,273.9340515136719,-175.84226989746094,1818.0,1285.0,3232.0,0.3252309262752533,0.2500007152557373,0.3247683346271515,390.3060302734375,0.0
7457,273.8461608886719,-175.78123474121094,1333.0,1346.0,3321.0,0.3253885507583618,0.25000202655792236,0.3246093988418579,390.5155029296875,0.0
7461,273.75823974609375,-175.84226989746094,2292.0,1243.0,3078.0,0.32554587721824646,0.25000399351119995,0.32445013523101807,390.7249755859375,0.0
7465,273.75823974609375,0.0,1852.0,1267.0,3232.0,0.32570284605026245,0.25000664591789246,0.32429051399230957,390.9344482421875,0.0
7469,273.75823974609375,0.0,1323.0,1317.0,3312.0,0.3258594870567322,0.2500099539756775,0.3241305649280548,391.1439208984375,0.0
7473,273.6703186035156,-175.84226989746094,2353.0,1235.0,3083.0,0.32601577043533325,0.25001394748687744,0.3239702582359314,391.3533935546875,0.0
7477,273.6703186035156,0.0,2457.0,1211.0,2983.0,0.3261716961860657,0.2500185966491699,0.3238097131252289,391.5628662109375,0.0
7481,273.5824279785156,-175.78123474121094,1937.0,1235.0,3230.0,0.32632726430892944,0.2500239312648773,0.3236488401889801,391.7723388671875,0.0
7485,273.5824279785156,0.0,1321.0,1311.0,3315.0,0.32648247480392456,0.25002992153167725,0.32348760962486267,391.9818115234375,0.0
7489,273.5824279785156,0.0,2295.0,1226.0,3082.0,0.3266373872756958,0.2500365674495697,0.323326051235199,392.1912841796875,0.0
7493,273.5824279785156,0.0,1913.0,1228.0,3222.0,0.326791912317276,0.2500438988208771,0.3231641948223114,392.4007568359375,0.0
7497,273.4945068359375,-175.84226989746094,1326.0,1289.0,3320.0,0.32694604992866516,0.250051885843277,0.32300207018852234,392.6102294921875,0.0
7501,273.4945068359375,0.0,2261.0,1209.0,3081.0,0.32709985971450806,0.2500605285167694,0.322839617729187,392.8197021484375,0.0
7505,273.4065856933594,-175.84226989746094,2503.0,1180.0,2986.0,0.3272532820701599,0.25006985664367676,0.3226768374443054,393.0291748046875,0.0
7509,273.4065856933594,0.0,1893.0,1205.0,3236.0,0.3274063766002655,0.250079870223999,0.32251375913619995,393.2386474609375,0.0
7513,273.3186950683594,-175.78123474121094,1322.0,1270.0,3313.0,0.32755908370018005,0.25009050965309143,0.3223503828048706,393.4481201171875,0.0
7517,273.3186950683594,0.0,2306.0,1193.0,3089.0,0.32771143317222595,0.25010183453559875,0.3221867084503174,393.6575927734375,0.0
7521,273.3186950683594,0.0,1903.0,1189.0,3233.0,0.3278633952140808,0.250113844871521,0.32202279567718506,393.8670654296875,0.0
