time_ms,signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9
9086,3727.912109375,0.0,3534.0,628.0,2173.0,0.34634655714035034,0.29307469725608826,0.2605786919593811,832.0386352539062,0.0
9090,3727.912109375,0.0,3490.0,632.0,2180.0,0.34631791710853577,0.2931501567363739,0.26053187251091003,832.1259155273438,0.0
9094,3727.912109375,0.0,2581.0,690.0,2259.0,0.3462834358215332,0.29324066638946533,0.26047584414482117,832.2306518554688,0.0
9098,3727.912109375,0.0,3572.0,601.0,1959.0,0.3462487757205963,0.2933312952518463,0.26041996479034424,832.3353881835938,0.0
9102,3727.912109375,0.0,3482.0,632.0,2168.0,0.3462139368057251,0.2934218645095825,0.2603641450405121,832.4401245117188,0.0
9106,3727.912109375,0.0,2574.0,691.0,2248.0,0.34617897868156433,0.2935125231742859,0.26030850410461426,832.5448608398438,0.0
9110,3727.912109375,0.0,3215.0,616.0,2037.0,0.3461438715457916,0.2936031222343445,0.26025301218032837,832.6495971679688,0.0
9114,3727.912109375,0.0,3569.0,603.0,1941.0,0.3461085855960846,0.29369375109672546,0.26019760966300964,832.7543334960938,0.0
9118,3727.912109375,0.0,3482.0,636.0,2161.0,0.3460731506347656,0.293784499168396,0.26014238595962524,832.8590698242188,0.0
9122,3727.912109375,0.0,3205.0,626.0,2035.0,0.3460375666618347,0.29387515783309937,0.2600872218608856,832.9638061523438,0.0
9126,3727.912109375,0.0,3601.0,611.0,1935.0,0.34600183367729187,0.2939659357070923,0.2600322663784027,833.0685424804688,0.0
9130,3727.912109375,0.0,3467.0,642.0,2150.0,0.3459659516811371,0.29405665397644043,0.25997743010520935,833.1732788085938,0.0
9134,3727.912109375,0.0,2616.0,698.0,2231.0,0.34592992067337036,0.2941473722457886,0.25992268323898315,833.2780151367188,0.0
9138,3727.912109375,0.0,3209.0,632.0,2026.0,0.3458937108516693,0.29423820972442627,0.2598681151866913,833.3827514648438,0.0
9142,3727.912109375,0.0,3594.0,612.0,1924.0,0.3458573520183563,0.2943289577960968,0.2598136365413666,833.4874877929688,0.0
9146,3727.912109375,0.0,3465.0,646.0,2141.0,0.3458208441734314,0.2944198548793793,0.2597593367099762,833.5922241210938,0.0
9150,3727.912109375,0.0,3271.0,628.0,2010.0,0.3457842171192169,0.2945106327533722,0.25970518589019775,833.6969604492188,0.0
9154,3727.912109375,0.0,3602.0,612.0,1912.0,0.3457473814487457,0.2946014702320099,0.2596510946750641,833.8016967773438,0.0
9158,3727.912109375,0.0,3447.0,642.0,2126.0,0.345710426568985,0.29469239711761475,0.25959721207618713,833.9064331054688,0.0
9162,3727.912109375,0.0,2486.0,706.0,2213.0,0.3456732928752899,0.29478326439857483,0.25954338908195496,834.0111694335938,0.0
9166,3727.912109375,0.0,3252.0,640.0,2010.0,0.3456360399723053,0.2948742210865021,0.2594897747039795,834.1159057617188,0.0
9170,3727.912109375,0.0,3638.0,621.0,1911.0,0.34559863805770874,0.29496511816978455,0.25943630933761597,834.2206420898438,0.0
9174,3727.912109375,0.0,3432.0,650.0,2120.0,0.34556105732917786,0.295056015253067,0.2593829035758972,834.3253784179688,0.0
9178,3727.912109375,0.0,3271.0,643.0,2000.0,0.34552332758903503,0.29514703154563904,0.2593296766281128,834.4301147460938,0.0
9182,3727.912109375,0.0,3630.0,623.0,1899.0,0.3454854488372803,0.2952379584312439,0.25927653908729553,834.5348510742188,0.0
9186,3727.912109375,0.0,3423.0,657.0,2117.0,0.3454474210739136,0.29532891511917114,0.259223610162735,834.6395874023438,0.0
9190,3727.912109375,0.0,2466.0,712.0,2198.0,0.34540924429893494,0.29541999101638794,0.259170800447464,834.7443237304688,0.0
9194,3727.912109375,0.0,3272.0,642.0,1988.0,0.345370888710022,0.2955109775066376,0.25911808013916016,834.8490600585938,0.0
9198,3727.912109375,0.0,3654.0,632.0,1896.0,0.34533241391181946,0.29560208320617676,0.25906553864479065,834.9537963867188,0.0
9202,3727.912109375,0.0,3426.0,656.0,2102.0,0.3452937602996826,0.2956930994987488,0.2590130865573883,835.0585327148438,0.0
9206,3727.912109375,0.0,3297.0,650.0,1986.0,0.3452550172805786,0.2957841157913208,0.2589608430862427,835.1632690429688,0.0
9210,3727.912109375,0.0,3657.0,634.0,1885.0,0.3452160656452179,0.2958752512931824,0.2589087188243866,835.2680053710938,0.0
9214,3727.912109375,0.0,3358.0,665.0,2099.0,0.34517696499824524,0.2959662973880768,0.2588566839694977,835.3727416992188,0.0
9218,3727.912109375,0.0,2493.0,721.0,2182.0,0.34513771533966064,0.29605746269226074,0.2588048279285431,835.4774780273438,0.0
9222,3727.912109375,0.0,3303.0,654.0,1972.0,0.3450983166694641,0.2961485683917999,0.25875306129455566,835.5822143554688,0.0
9226,3727.912109375,0.0,3659.0,627.0,1862.0,0.345058798789978,0.2962396442890167,0.25870150327682495,835.6869506835938,0.0
9230,3727.912109375,0.0,3346.0,669.0,2086.0,0.3450191020965576,0.29633086919784546,0.2586500644683838,835.7916870117188,0.0
9234,3727.912109375,0.0,3323.0,660.0,1967.0,0.34497925639152527,0.29642197489738464,0.2585987150669098,835.8964233398438,0.0
9238,3727.912109375,0.0,3653.0,637.0,1857.0,0.344939261674881,0.2965131998062134,0.2585475742816925,836.0011596679688,0.0
9242,3727.912109375,0.0,3361.0,672.0,2080.0,0.34489911794662476,0.29660436511039734,0.25849649310112,836.1058959960938,0.0
9246,3727.912109375,0.0,2470.0,729.0,2158.0,0.3448588252067566,0.2966955006122589,0.2584456205368042,836.2106323242188,0.0
9250,3727.912109375,0.0,3330.0,652.0,1950.0,0.3448183834552765,0.2967867851257324,0.25839486718177795,836.3153686523438,0.0
9254,3727.912109375,0.0,3667.0,640.0,1854.0,0.34477779269218445,0.2968779504299164,0.25834420323371887,836.4201049804688,0.0
9258,3727.912109375,0.0,3286.0,677.0,2072.0,0.34473705291748047,0.2969692349433899,0.2582937479019165,836.5248413085938,0.0
9262,3727.912109375,0.0,3362.0,664.0,1945.0,0.34469613432884216,0.29706043004989624,0.2582433819770813,836.6295776367188,0.0
9266,3727.912109375,0.0,3677.0,652.0,1854.0,0.3446551263332367,0.297151654958725,0.2581931948661804,836.7343139648438,0.0
9270,3727.912109375,0.0,3275.0,685.0,2072.0,0.3446139097213745,0.2972429692745209,0.2581431567668915,836.8390502929688,0.0
9274,3727.912109375,0.0,2465.0,738.0,2148.0,0.3445725739002228,0.2973341941833496,0.2580931782722473,836.9437866210938,0.0
9278,3727.912109375,0.0,3368.0,668.0,1938.0,0.3445310890674591,0.2974255084991455,0.25804343819618225,837.0485229492188,0.0
9282,3727.912109375,0.0,3677.0,654.0,1840.0,0.3444894552230835,0.29751676321029663,0.25799381732940674,837.1532592773438,0.0
9286,3727.912109375,0.0,2475.0,741.0,2137.0,0.34444767236709595,0.29760801792144775,0.257944256067276,837.2579956054688,0.0
9290,3727.912109375,0.0,3353.0,678.0,1936.0,0.34440574049949646,0.29769936203956604,0.25789493322372437,837.3627319335938,0.0
9294,3727.912109375,0.0,3678.0,655.0,1829.0,0.34436362981796265,0.29779064655303955,0.2578456699848175,837.4674682617188,0.0
9298,3727.912109375,0.0,3277.0,688.0,2050.0,0.3443213999271393,0.2978820204734802,0.25779661536216736,837.5722045898438,0.0
9302,3727.912109375,0.0,2470.0,750.0,2131.0,0.34427905082702637,0.29797330498695374,0.25774767994880676,837.6769409179688,0.0
9306,3727.912109375,0.0,3360.0,677.0,1924.0,0.3442365229129791,0.29806458950042725,0.2576988637447357,837.7816772460938,0.0
9310,3727.912109375,0.0,3684.0,660.0,1824.0,0.34419381618499756,0.2981559932231903,0.257650226354599,837.8864135742188,0.0
9314,3727.912109375,0.0,2483.0,752.0,2124.0,0.34415099024772644,0.2982472777366638,0.25760167837142944,837.9911499023438,0.0
